Wavenumbers cm-1,3999.846,3997.917,3995.989,3994.06,3992.132,3990.203,3988.274,3986.346,3984.417,3982.489,3980.56,3978.632,3976.703,3974.774,3972.846,3970.917,3968.989,3967.06,3965.132,3963.203,3961.274,3959.346,3957.417,3955.489,3953.56,3951.632,3949.703,3947.774,3945.846,3943.917,3941.989,3940.06,3938.132,3936.203,3934.275,3932.346,3930.417,3928.489,3926.56,3924.632,3922.703,3920.775,3918.846,3916.917,3914.989,3913.06,3911.132,3909.203,3907.275,3905.346,3903.417,3901.489,3899.56,3897.632,3895.703,3893.775,3891.846,3889.918,3887.989,3886.06,3884.132,3882.203,3880.275,3878.346,3876.418,3874.489,3872.56,3870.632,3868.703,3866.775,3864.846,3862.918,3860.989,3859.06,3857.132,3855.203,3853.275,3851.346,3849.418,3847.489,3845.56,3843.632,3841.703,3839.775,3837.846,3835.918,3833.989,3832.061,3830.132,3828.203,3826.275,3824.346,3822.418,3820.489,3818.561,3816.632,3814.703,3812.775,3810.846,3808.918,3806.989,3805.061,3803.132,3801.203,3799.275,3797.346,3795.418,3793.489,3791.561,3789.632,3787.704,3785.775,3783.846,3781.918,3779.989,3778.061,3776.132,3774.204,3772.275,3770.346,3768.418,3766.489,3764.561,3762.632,3760.704,3758.775,3756.846,3754.918,3752.989,3751.061,3749.132,3747.204,3745.275,3743.346,3741.418,3739.489,3737.561,3735.632,3733.704,3731.775,3729.847,3727.918,3725.989,3724.061,3722.132,3720.204,3718.275,3716.347,3714.418,3712.489,3710.561,3708.632,3706.704,3704.775,3702.847,3700.918,3698.989,3697.061,3695.132,3693.204,3691.275,3689.347,3687.418,3685.49,3683.561,3681.632,3679.704,3677.775,3675.847,3673.918,3671.99,3670.061,3668.132,3666.204,3664.275,3662.347,3660.418,3658.49,3656.561,3654.632,3652.704,3650.775,3648.847,3646.918,3644.99,3643.061,3641.133,3639.204,3637.275,3635.347,3633.418,3631.49,3629.561,3627.633,3625.704,3623.775,3621.847,3619.918,3617.99,3616.061,3614.133,3612.204,3610.275,3608.347,3606.418,3604.49,3602.561,3600.633,3598.704,3596.775,3594.847,3592.918,3590.99,3589.061,3587.133,3585.204,3583.276,3581.347,3579.418,3577.49,3575.561,3573.633,3571.704,3569.776,3567.847,3565.918,3563.99,3562.061,3560.133,3558.204,3556.276,3554.347,3552.418,3550.49,3548.561,3546.633,3544.704,3542.776,3540.847,3538.919,3536.99,3535.061,3533.133,3531.204,3529.276,3527.347,3525.419,3523.49,3521.561,3519.633,3517.704,3515.776,3513.847,3511.919,3509.99,3508.061,3506.133,3504.204,3502.276,3500.347,3498.419,3496.49,3494.561,3492.633,3490.704,3488.776,3486.847,3484.919,3482.99,3481.062,3479.133,3477.204,3475.276,3473.347,3471.419,3469.49,3467.562,3465.633,3463.704,3461.776,3459.847,3457.919,3455.99,3454.062,3452.133,3450.204,3448.276,3446.347,3444.419,3442.49,3440.562,3438.633,3436.705,3434.776,3432.847,3430.919,3428.99,3427.062,3425.133,3423.205,3421.276,3419.347,3417.419,3415.49,3413.562,3411.633,3409.705,3407.776,3405.847,3403.919,3401.99,3400.062,3398.133,3396.205,3394.276,3392.347,3390.419,3388.49,3386.562,3384.633,3382.705,3380.776,3378.848,3376.919,3374.99,3373.062,3371.133,3369.205,3367.276,3365.348,3363.419,3361.49,3359.562,3357.633,3355.705,3353.776,3351.848,3349.919,3347.99,3346.062,3344.133,3342.205,3340.276,3338.348,3336.419,3334.491,3332.562,3330.633,3328.705,3326.776,3324.848,3322.919,3320.991,3319.062,3317.133,3315.205,3313.276,3311.348,3309.419,3307.491,3305.562,3303.633,3301.705,3299.776,3297.848,3295.919,3293.991,3292.062,3290.134,3288.205,3286.276,3284.348,3282.419,3280.491,3278.562,3276.634,3274.705,3272.776,3270.848,3268.919,3266.991,3265.062,3263.134,3261.205,3259.276,3257.348,3255.419,3253.491,3251.562,3249.634,3247.705,3245.776,3243.848,3241.919,3239.991,3238.062,3236.134,3234.205,3232.277,3230.348,3228.419,3226.491,3224.562,3222.634,3220.705,3218.777,3216.848,3214.919,3212.991,3211.062,3209.134,3207.205,3205.277,3203.348,3201.419,3199.491,3197.562,3195.634,3193.705,3191.777,3189.848,3187.92,3185.991,3184.062,3182.134,3180.205,3178.277,3176.348,3174.42,3172.491,3170.562,3168.634,3166.705,3164.777,3162.848,3160.92,3158.991,3157.062,3155.134,3153.205,3151.277,3149.348,3147.42,3145.491,3143.562,3141.634,3139.705,3137.777,3135.848,3133.92,3131.991,3130.063,3128.134,3126.205,3124.277,3122.348,3120.42,3118.491,3116.563,3114.634,3112.705,3110.777,3108.848,3106.92,3104.991,3103.063,3101.134,3099.205,3097.277,3095.348,3093.42,3091.491,3089.563,3087.634,3085.706,3083.777,3081.848,3079.92,3077.991,3076.063,3074.134,3072.206,3070.277,3068.348,3066.42,3064.491,3062.563,3060.634,3058.706,3056.777,3054.848,3052.92,3050.991,3049.063,3047.134,3045.206,3043.277,3041.348,3039.42,3037.491,3035.563,3033.634,3031.706,3029.777,3027.849,3025.92,3023.991,3022.063,3020.134,3018.206,3016.277,3014.349,3012.42,3010.491,3008.563,3006.634,3004.706,3002.777,3000.849,2998.92,2996.991,2995.063,2993.134,2991.206,2989.277,2987.349,2985.42,2983.492,2981.563,2979.634,2977.706,2975.777,2973.849,2971.92,2969.992,2968.063,2966.134,2964.206,2962.277,2960.349,2958.42,2956.492,2954.563,2952.634,2950.706,2948.777,2946.849,2944.92,2942.992,2941.063,2939.134,2937.206,2935.277,2933.349,2931.42,2929.492,2927.563,2925.635,2923.706,2921.777,2919.849,2917.92,2915.992,2914.063,2912.135,2910.206,2908.277,2906.349,2904.42,2902.492,2900.563,2898.635,2896.706,2894.777,2892.849,2890.92,2888.992,2887.063,2885.135,2883.206,2881.278,2879.349,2877.42,2875.492,2873.563,2871.635,2869.706,2867.778,2865.849,2863.92,2861.992,2860.063,2858.135,2856.206,2854.278,2852.349,2850.42,2848.492,2846.563,2844.635,2842.706,2840.778,2838.849,2836.921,2834.992,2833.063,2831.135,2829.206,2827.278,2825.349,2823.421,2821.492,2819.563,2817.635,2815.706,2813.778,2811.849,2809.921,2807.992,2806.063,2804.135,2802.206,2800.278,2798.349,2796.421,2794.492,2792.563,2790.635,2788.706,2786.778,2784.849,2782.921,2780.992,2779.064,2777.135,2775.206,2773.278,2771.349,2769.421,2767.492,2765.564,2763.635,2761.706,2759.778,2757.849,2755.921,2753.992,2752.064,2750.135,2748.206,2746.278,2744.349,2742.421,2740.492,2738.564,2736.635,2734.707,2732.778,2730.849,2728.921,2726.992,2725.064,2723.135,2721.207,2719.278,2717.349,2715.421,2713.492,2711.564,2709.635,2707.707,2705.778,2703.849,2701.921,2699.992,2698.064,2696.135,2694.207,2692.278,2690.349,2688.421,2686.492,2684.564,2682.635,2680.707,2678.778,2676.85,2674.921,2672.992,2671.064,2669.135,2667.207,2665.278,2663.35,2661.421,2659.492,2657.564,2655.635,2653.707,2651.778,2649.85,2647.921,2645.992,2644.064,2642.135,2640.207,2638.278,2636.35,2634.421,2632.493,2630.564,2628.635,2626.707,2624.778,2622.85,2620.921,2618.993,2617.064,2615.135,2613.207,2611.278,2609.35,2607.421,2605.493,2603.564,2601.635,2599.707,2597.778,2595.85,2593.921,2591.993,2590.064,2588.135,2586.207,2584.278,2582.35,2580.421,2578.493,2576.564,2574.636,2572.707,2570.778,2568.85,2566.921,2564.993,2563.064,2561.136,2559.207,2557.278,2555.35,2553.421,2551.493,2549.564,2547.636,2545.707,2543.778,2541.85,2539.921,2537.993,2536.064,2534.136,2532.207,2530.279,2528.35,2526.421,2524.493,2522.564,2520.636,2518.707,2516.779,2514.85,2512.921,2510.993,2509.064,2507.136,2505.207,2503.279,2501.35,2499.421,2497.493,2495.564,2493.636,2491.707,2489.779,2487.85,2485.922,2483.993,2482.064,2480.136,2478.207,2476.279,2474.35,2472.422,2470.493,2468.564,2466.636,2464.707,2462.779,2460.85,2458.922,2456.993,2455.064,2453.136,2451.207,2449.279,2447.35,2445.422,2443.493,2441.564,2439.636,2437.707,2435.779,2433.85,2431.922,2429.993,2428.065,2426.136,2424.207,2422.279,2420.35,2418.422,2416.493,2414.565,2412.636,2410.707,2408.779,2406.85,2404.922,2402.993,2401.065,2399.136,2397.207,2395.279,2393.35,2391.422,2389.493,2387.565,2385.636,2383.708,2381.779,2379.85,2377.922,2375.993,2374.065,2372.136,2370.208,2368.279,2366.35,2364.422,2362.493,2360.565,2358.636,2356.708,2354.779,2352.85,2350.922,2348.993,2347.065,2345.136,2343.208,2341.279,2339.35,2337.422,2335.493,2333.565,2331.636,2329.708,2327.779,2325.851,2323.922,2321.993,2320.065,2318.136,2316.208,2314.279,2312.351,2310.422,2308.493,2306.565,2304.636,2302.708,2300.779,2298.851,2296.922,2294.993,2293.065,2291.136,2289.208,2287.279,2285.351,2283.422,2281.494,2279.565,2277.636,2275.708,2273.779,2271.851,2269.922,2267.994,2266.065,2264.136,2262.208,2260.279,2258.351,2256.422,2254.494,2252.565,2250.636,2248.708,2246.779,2244.851,2242.922,2240.994,2239.065,2237.136,2235.208,2233.279,2231.351,2229.422,2227.494,2225.565,2223.637,2221.708,2219.779,2217.851,2215.922,2213.994,2212.065,2210.137,2208.208,2206.279,2204.351,2202.422,2200.494,2198.565,2196.637,2194.708,2192.779,2190.851,2188.922,2186.994,2185.065,2183.137,2181.208,2179.28,2177.351,2175.422,2173.494,2171.565,2169.637,2167.708,2165.78,2163.851,2161.922,2159.994,2158.065,2156.137,2154.208,2152.28,2150.351,2148.422,2146.494,2144.565,2142.637,2140.708,2138.78,2136.851,2134.923,2132.994,2131.065,2129.137,2127.208,2125.28,2123.351,2121.423,2119.494,2117.565,2115.637,2113.708,2111.78,2109.851,2107.923,2105.994,2104.065,2102.137,2100.208,2098.28,2096.351,2094.423,2092.494,2090.565,2088.637,2086.708,2084.78,2082.851,2080.923,2078.994,2077.066,2075.137,2073.208,2071.28,2069.351,2067.423,2065.494,2063.566,2061.637,2059.708,2057.78,2055.851,2053.923,2051.994,2050.066,2048.137,2046.208,2044.28,2042.351,2040.423,2038.494,2036.566,2034.637,2032.709,2030.78,2028.851,2026.923,2024.994,2023.066,2021.137,2019.209,2017.28,2015.351,2013.423,2011.494,2009.566,2007.637,2005.709,2003.78,2001.851,1999.923,1997.994,1996.066,1994.137,1992.209,1990.28,1988.351,1986.423,1984.494,1982.566,1980.637,1978.709,1976.78,1974.852,1972.923,1970.994,1969.066,1967.137,1965.209,1963.28,1961.352,1959.423,1957.494,1955.566,1953.637,1951.709,1949.78,1947.852,1945.923,1943.994,1942.066,1940.137,1938.209,1936.28,1934.352,1932.423,1930.495,1928.566,1926.637,1924.709,1922.78,1920.852,1918.923,1916.995,1915.066,1913.137,1911.209,1909.28,1907.352,1905.423,1903.495,1901.566,1899.637,1897.709,1895.78,1893.852,1891.923,1889.995,1888.066,1886.137,1884.209,1882.28,1880.352,1878.423,1876.495,1874.566,1872.638,1870.709,1868.78,1866.852,1864.923,1862.995,1861.066,1859.138,1857.209,1855.28,1853.352,1851.423,1849.495,1847.566,1845.638,1843.709,1841.78,1839.852,1837.923,1835.995,1834.066,1832.138,1830.209,1828.281,1826.352,1824.423,1822.495,1820.566,1818.638,1816.709,1814.781,1812.852,1810.923,1808.995,1807.066,1805.138,1803.209,1801.281,1799.352,1797.423,1795.495,1793.566,1791.638,1789.709,1787.781,1785.852,1783.923,1781.995,1780.066,1778.138,1776.209,1774.281,1772.352,1770.424,1768.495,1766.566,1764.638,1762.709,1760.781,1758.852,1756.924,1754.995,1753.066,1751.138,1749.209,1747.281,1745.352,1743.424,1741.495,1739.566,1737.638,1735.709,1733.781,1731.852,1729.924,1727.995,1726.067,1724.138,1722.209,1720.281,1718.352,1716.424,1714.495,1712.567,1710.638,1708.709,1706.781,1704.852,1702.924,1700.995,1699.067,1697.138,1695.209,1693.281,1691.352,1689.424,1687.495,1685.567,1683.638,1681.71,1679.781,1677.852,1675.924,1673.995,1672.067,1670.138,1668.21,1666.281,1664.352,1662.424,1660.495,1658.567,1656.638,1654.71,1652.781,1650.852,1648.924,1646.995,1645.067,1643.138,1641.21,1639.281,1637.352,1635.424,1633.495,1631.567,1629.638,1627.71,1625.781,1623.853,1621.924,1619.995,1618.067,1616.138,1614.21,1612.281,1610.353,1608.424,1606.495,1604.567,1602.638,1600.71,1598.781,1596.853,1594.924,1592.995,1591.067,1589.138,1587.21,1585.281,1583.353,1581.424,1579.496,1577.567,1575.638,1573.71,1571.781,1569.853,1567.924,1565.996,1564.067,1562.138,1560.21,1558.281,1556.353,1554.424,1552.496,1550.567,1548.638,1546.71,1544.781,1542.853,1540.924,1538.996,1537.067,1535.138,1533.21,1531.281,1529.353,1527.424,1525.496,1523.567,1521.639,1519.71,1517.781,1515.853,1513.924,1511.996,1510.067,1508.139,1506.21,1504.281,1502.353,1500.424,1498.496,1496.567,1494.639,1492.71,1490.781,1488.853,1486.924,1484.996,1483.067,1481.139,1479.21,1477.282,1475.353,1473.424,1471.496,1469.567,1467.639,1465.71,1463.782,1461.853,1459.924,1457.996,1456.067,1454.139,1452.21,1450.282,1448.353,1446.424,1444.496,1442.567,1440.639,1438.71,1436.782,1434.853,1432.924,1430.996,1429.067,1427.139,1425.21,1423.282,1421.353,1419.425,1417.496,1415.567,1413.639,1411.71,1409.782,1407.853,1405.925,1403.996,1402.067,1400.139,1398.21,1396.282,1394.353,1392.425,1390.496,1388.567,1386.639,1384.71,1382.782,1380.853,1378.925,1376.996,1375.068,1373.139,1371.21,1369.282,1367.353,1365.425,1363.496,1361.568,1359.639,1357.71,1355.782,1353.853,1351.925,1349.996,1348.068,1346.139,1344.21,1342.282,1340.353,1338.425,1336.496,1334.568,1332.639,1330.711,1328.782,1326.853,1324.925,1322.996,1321.068,1319.139,1317.211,1315.282,1313.353,1311.425,1309.496,1307.568,1305.639,1303.711,1301.782,1299.853,1297.925,1295.996,1294.068,1292.139,1290.211,1288.282,1286.353,1284.425,1282.496,1280.568,1278.639,1276.711,1274.782,1272.854,1270.925,1268.996,1267.068,1265.139,1263.211,1261.282,1259.354,1257.425,1255.496,1253.568,1251.639,1249.711,1247.782,1245.854,1243.925,1241.996,1240.068,1238.139,1236.211,1234.282,1232.354,1230.425,1228.497,1226.568,1224.639,1222.711,1220.782,1218.854,1216.925,1214.997,1213.068,1211.139,1209.211,1207.282,1205.354,1203.425,1201.497,1199.568,1197.639,1195.711,1193.782,1191.854,1189.925,1187.997,1186.068,1184.139,1182.211,1180.282,1178.354,1176.425,1174.497,1172.568,1170.64,1168.711,1166.782,1164.854,1162.925,1160.997,1159.068,1157.14,1155.211,1153.282,1151.354,1149.425,1147.497,1145.568,1143.64,1141.711,1139.782,1137.854,1135.925,1133.997,1132.068,1130.14,1128.211,1126.283,1124.354,1122.425,1120.497,1118.568,1116.64,1114.711,1112.783,1110.854,1108.925,1106.997,1105.068,1103.14,1101.211,1099.283,1097.354,1095.425,1093.497,1091.568,1089.64,1087.711,1085.783,1083.854,1081.925,1079.997,1078.068,1076.14,1074.211,1072.283,1070.354,1068.426,1066.497,1064.568,1062.64,1060.711,1058.783,1056.854,1054.926,1052.997,1051.068,1049.14,1047.211,1045.283,1043.354,1041.426,1039.497,1037.568,1035.64,1033.711,1031.783,1029.854,1027.926,1025.997,1024.069,1022.14,1020.211,1018.283,1016.354,1014.426,1012.497,1010.569,1008.64,1006.711,1004.783,1002.854,1000.926,998.997,997.069,995.14,993.211,991.283,989.354,987.426,985.497,983.569,981.64,979.711,977.783,975.854,973.926,971.997,970.069,968.14,966.212,964.283,962.354,960.426,958.497,956.569,954.64,952.712,950.783,948.854,946.926,944.997,943.069,941.14,939.212,937.283,935.354,933.426,931.497,929.569,927.64,925.712,923.783,921.855,919.926,917.997,916.069,914.14,912.212,910.283,908.355,906.426,904.497,902.569,900.64,898.712,896.783,894.855,892.926,890.997,889.069,887.14,885.212,883.283,881.355,879.426,877.498,875.569,873.64,871.712,869.783,867.855,865.926,863.998,862.069,860.14,858.212,856.283,854.355,852.426,850.498,848.569,846.64,844.712,842.783,840.855,838.926,836.998,835.069,833.14,831.212,829.283,827.355,825.426,823.498,821.569,819.641,817.712,815.783,813.855,811.926,809.998,808.069,806.141,804.212,802.283,800.355,798.426,796.498,794.569,792.641,790.712,788.783,786.855,784.926,782.998,781.069,779.141,777.212,775.284,773.355,771.426,769.498,767.569,765.641,763.712,761.784,759.855,757.926,755.998,754.069,752.141,750.212,748.284,746.355,744.426,742.498,740.569,738.641,736.712,734.784,732.855,730.926,728.998,727.069,725.141,723.212,721.284,719.355,717.427,715.498,713.569,711.641,709.712,707.784,705.855,703.927,701.998,700.069,698.141,696.212,694.284,692.355,690.427,688.498,686.569,684.641,682.712,680.784,678.855,676.927,674.998,673.07,671.141,669.212,667.284,665.355,663.427,661.498,659.57,657.641,655.712,653.784,651.855,649.927,647.998,646.07,644.141,642.212,640.284,638.355,636.427,634.498,632.57,630.641,628.712,626.784,624.855,622.927,620.998,619.07,617.141,615.213,613.284,611.355,609.427,607.498,605.57,603.641,601.713,599.784,597.855,595.927,593.998,592.07,590.141,588.213,586.284,584.355,582.427,580.498,578.57,576.641,574.713,572.784,570.856,568.927,566.998,565.07,563.141,561.213,559.284,557.356,555.427,553.498,551.57,549.641,547.713,545.784,543.856,541.927,539.998,538.07,536.141,534.213,532.284,530.356,528.427,526.499,524.57,522.641,520.713,518.784,516.856,514.927,512.999,511.07,509.141,507.213,505.284,503.356,501.427,499.499,497.57,495.641,493.713,491.784,489.856,487.927,485.999,484.07,482.141,480.213,478.284,476.356,474.427,472.499,470.57,468.642,466.713,464.784,462.856,460.927,458.999,457.07,455.142,453.213,451.284,449.356,447.427,445.499,443.57,441.642,439.713,437.784,435.856,433.927,431.999,430.07,428.142,426.213,424.285,422.356,420.427,418.499,416.57,414.642,412.713,410.785,408.856,406.927,404.999,403.07,401.142,399.213
